timestamp,millis,AccX.AccY,AccZ,GyroX,GyroY,GyroZ
1703067825,11087,0.3,0.3,0.3,0.3,-0.3
1703067825,11102,0.3,0.3,0.3,0.3,-0.3
1703067825,11117,0.3,0.3,0.3,0.3,-0.3
1703067825,11132,0.3,0.3,0.3,0.3,-0.3
1703067825,11147,0.3,0.3,0.3,0.3,-0.3
1703067825,11162,0.3,0.3,0.3,0.3,-0.3
1703067825,11179,0.3,0.3,0.3,0.3,-0.3
1703067825,11194,0.3,0.3,0.3,0.3,-0.3
1703067825,11209,0.3,0.3,0.3,0.3,-0.3
1703067825,11224,0.3,0.3,0.3,0.3,-0.3
1703067825,11239,0.3,0.3,0.3,0.3,-0.3
1703067825,11254,0.3,0.3,0.3,0.3,-0.3
1703067825,11269,0.3,0.3,0.3,0.3,-0.3
1703067825,11284,0.3,0.3,0.3,0.3,-0.3
1703067825,11299,0.3,0.3,0.3,0.3,-0.3
1703067825,11314,0.3,0.3,0.3,0.3,-0.3
1703067825,11329,0.3,0.3,0.3,0.3,-0.3
1703067826,11347,0.3,0.3,0.3,0.3,-0.3
1703067826,11362,0.3,0.3,0.3,0.3,-0.3
1703067826,11377,0.3,0.3,0.3,0.3,-0.3
1703067826,11392,0.3,0.3,0.3,0.3,-0.3
1703067826,11407,0.3,0.3,0.3,0.3,-0.3
1703067826,11422,0.3,0.3,0.3,0.3,-0.3
1703067826,11437,0.3,0.3,0.3,0.3,-0.3
1703067826,11452,0.3,0.3,0.3,0.3,-0.3
1703067826,11467,0.3,0.3,0.3,0.3,-0.3
1703067826,11482,0.3,0.3,0.3,0.3,-0.3
1703067826,11497,0.3,0.3,0.3,0.3,-0.3
1703067826,11514,0.3,0.3,0.3,0.3,-0.3
1703067826,11529,0.3,0.3,0.3,0.3,-0.3
1703067826,11544,0.3,0.3,0.3,0.3,-0.3
1703067826,11559,0.3,0.3,0.3,0.3,-0.3
1703067826,11574,0.3,0.3,0.3,0.3,-0.3
1703067826,11589,0.3,0.3,0.3,0.3,-0.3
1703067826,11604,0.3,0.3,0.3,0.3,-0.3
1703067826,11619,0.3,0.3,0.3,0.3,-0.3
1703067826,11634,0.3,0.3,0.3,0.3,-0.3
1703067826,11649,0.3,0.3,0.3,0.3,-0.3
1703067826,11664,0.3,0.3,0.3,0.3,-0.3
1703067826,11682,0.3,0.3,0.3,0.3,-0.3
1703067826,11697,0.3,0.3,0.3,0.3,-0.3
1703067826,11712,0.3,0.3,0.3,0.3,-0.3
1703067826,11727,0.3,0.3,0.3,0.3,-0.3
1703067826,11742,0.3,0.3,0.3,0.3,-0.3
1703067826,11757,0.3,0.3,0.3,0.3,-0.3
1703067826,11772,0.3,0.3,0.3,0.3,-0.3
1703067826,11787,0.3,0.3,0.3,0.3,-0.3
1703067826,11802,0.3,0.3,0.3,0.3,-0.3
1703067826,11817,0.3,0.3,0.3,0.3,-0.3
1703067826,11832,0.3,0.3,0.3,0.3,-0.3
1703067826,11847,0.3,0.3,0.3,0.3,-0.3
1703067826,11864,0.3,0.3,0.3,0.3,-0.3
1703067826,11879,0.3,0.3,0.3,0.3,-0.3
1703067826,11894,0.3,0.3,0.3,0.3,-0.3
1703067826,11909,0.3,0.3,0.3,0.3,-0.3
1703067826,11924,0.3,0.3,0.3,0.3,-0.3
1703067826,11939,0.3,0.3,0.3,0.3,-0.3
1703067826,11954,0.3,0.3,0.3,0.3,-0.3
1703067826,11969,0.3,0.3,0.3,0.3,-0.3
1703067826,11984,0.3,0.3,0.3,0.3,-0.3
1703067826,11999,0.3,0.3,0.3,0.3,-0.3
1703067826,12014,0.3,0.3,0.3,0.3,-0.3
1703067826,12031,0.3,0.3,0.3,0.3,-0.3
1703067826,12046,0.3,0.3,0.3,0.3,-0.3
1703067826,12062,0.3,0.3,0.3,0.3,-0.3
1703067826,12077,0.3,0.3,0.3,0.3,-0.3
1703067826,12092,0.3,0.3,0.3,0.3,-0.3
1703067826,12107,0.3,0.3,0.3,0.3,-0.3
1703067826,12122,0.3,0.3,0.3,0.3,-0.3
1703067826,12137,0.3,0.3,0.3,0.3,-0.3
1703067826,12153,0.3,0.3,0.3,0.3,-0.3
1703067826,12168,0.3,0.3,0.3,0.3,-0.3
1703067826,12183,0.3,0.3,0.3,0.3,-0.3
1703067826,12201,0.3,0.3,0.3,0.3,-0.3
1703067826,12216,0.3,0.3,0.3,0.3,-0.3
1703067826,12231,0.3,0.3,0.3,0.3,-0.3
1703067826,12247,0.3,0.3,0.3,0.3,-0.3
1703067826,12262,0.3,0.3,0.3,0.3,-0.3
1703067826,12277,0.3,0.3,0.3,0.3,-0.3
1703067826,12292,0.3,0.3,0.3,0.3,-0.3
1703067826,12308,0.3,0.3,0.3,0.3,-0.3
1703067826,12323,0.3,0.3,0.3,0.3,-0.3
1703067827,12338,0.3,0.3,0.3,0.3,-0.3
1703067827,12353,0.3,0.3,0.3,0.3,-0.3
1703067827,12369,0.3,0.3,0.3,0.3,-0.3
1703067827,12386,0.3,0.3,0.3,0.3,-0.3
1703067827,12402,0.3,0.3,0.3,0.3,-0.3
1703067827,12417,0.3,0.3,0.3,0.3,-0.3
1703067827,12432,0.3,0.3,0.3,0.3,-0.3
1703067827,12447,0.3,0.3,0.3,0.3,-0.3
1703067827,12463,0.3,0.3,0.3,0.3,-0.3
1703067827,12478,0.3,0.3,0.3,0.3,-0.3
1703067827,12493,0.3,0.3,0.3,0.3,-0.3
1703067827,12508,0.3,0.3,0.3,0.3,-0.3
1703067827,12524,0.3,0.3,0.3,0.3,-0.3
1703067827,12539,0.3,0.3,0.3,0.3,-0.3
1703067827,12557,0.3,0.3,0.3,0.3,-0.3
1703067827,12572,0.3,0.3,0.3,0.3,-0.3
1703067827,12587,0.3,0.3,0.3,0.3,-0.3
1703067827,12603,0.3,0.3,0.3,0.3,-0.3
1703067827,12618,0.3,0.3,0.3,0.3,-0.3
1703067827,12633,0.3,0.3,0.3,0.3,-0.3
1703067827,12648,0.3,0.3,0.3,0.3,-0.3
1703067827,12664,0.3,0.3,0.3,0.3,-0.3
1703067827,12679,0.3,0.3,0.3,0.3,-0.3
1703067827,12694,0.3,0.3,0.3,0.3,-0.3
1703067827,12709,0.3,0.3,0.3,0.3,-0.3
1703067827,12727,0.3,0.3,0.3,0.3,-0.3
1703067827,12742,0.3,0.3,0.3,0.3,-0.3
1703067827,12758,0.3,0.3,0.3,0.3,-0.3
1703067827,12773,0.3,0.3,0.3,0.3,-0.3
1703067827,12788,0.3,0.3,0.3,0.3,-0.3
1703067827,12804,0.3,0.3,0.3,0.3,-0.3
1703067827,12819,0.3,0.3,0.3,0.3,-0.3
1703067827,12834,0.3,0.3,0.3,0.3,-0.3
1703067827,12849,0.3,0.3,0.3,0.3,-0.3
1703067827,12865,0.3,0.3,0.3,0.3,-0.3
1703067827,12880,0.3,0.3,0.3,0.3,-0.3
1703067827,12895,0.3,0.3,0.3,0.3,-0.3
1703067827,12913,0.3,0.3,0.3,0.3,-0.3
1703067827,12928,0.3,0.3,0.3,0.3,-0.3
1703067827,12944,0.3,0.3,0.3,0.3,-0.3
1703067827,12959,0.3,0.3,0.3,0.3,-0.3
1703067827,12974,0.3,0.3,0.3,0.3,-0.3
1703067827,12990,0.3,0.3,0.3,0.3,-0.3
1703067827,13005,0.3,0.3,0.3,0.3,-0.3
1703067827,13020,0.3,0.3,0.3,0.3,-0.3
1703067827,13035,0.3,0.3,0.3,0.3,-0.3
1703067827,13051,0.3,0.3,0.3,0.3,-0.3
1703067827,13066,0.3,0.3,0.3,0.3,-0.3
1703067827,13084,0.3,0.3,0.3,0.3,-0.3
1703067827,13099,0.3,0.3,0.3,0.3,-0.3
1703067827,13114,0.3,0.3,0.3,0.3,-0.3
1703067827,13130,0.3,0.3,0.3,0.3,-0.3
1703067827,13145,0.3,0.3,0.3,0.3,-0.3
1703067827,13160,0.3,0.3,0.3,0.3,-0.3
1703067827,13175,0.3,0.3,0.3,0.3,-0.3
1703067827,13191,0.3,0.3,0.3,0.3,-0.3
1703067827,13206,0.3,0.3,0.3,0.3,-0.3
1703067827,13221,0.3,0.3,0.3,0.3,-0.3
1703067827,13237,0.3,0.3,0.3,0.3,-0.3
1703067827,13265,0.3,0.3,0.3,0.3,-0.3
1703067827,13280,0.3,0.3,0.3,0.3,-0.3
1703067827,13295,0.3,0.3,0.3,0.3,-0.3
1703067827,13310,0.3,0.3,0.3,0.3,-0.3
1703067827,13325,0.3,0.3,0.3,0.3,-0.3
1703067828,13341,0.3,0.3,0.3,0.3,-0.3
1703067828,13356,0.3,0.3,0.3,0.3,-0.3
1703067828,13371,0.3,0.3,0.3,0.3,-0.3
1703067828,13386,0.3,0.3,0.3,0.3,-0.3
1703067828,13401,0.3,0.3,0.3,0.3,-0.3
1703067828,13416,0.3,0.3,0.3,0.3,-0.3
1703067828,13432,0.3,0.3,0.3,0.3,-0.3
1703067828,13456,0.3,0.3,0.3,0.3,-0.3
1703067828,13472,0.3,0.3,0.3,0.3,-0.3
1703067828,13487,0.3,0.3,0.3,0.3,-0.3
1703067828,13501,0.3,0.3,0.3,0.3,-0.3
1703067828,13516,0.3,0.3,0.3,0.3,-0.3
1703067828,13531,0.3,0.3,0.3,0.3,-0.3
1703067828,13545,0.3,0.3,0.3,0.3,-0.3
1703067828,13560,0.3,0.3,0.3,0.3,-0.3
1703067828,13574,0.3,0.3,0.3,0.3,-0.3
1703067828,13589,0.3,0.3,0.3,0.3,-0.3
1703067828,13604,0.3,0.3,0.3,0.3,-0.3
1703067828,13621,0.3,0.3,0.3,0.3,-0.3
1703067828,13635,0.3,0.3,0.3,0.3,-0.3
1703067828,13650,0.3,0.3,0.3,0.3,-0.3
1703067828,13665,0.3,0.3,0.3,0.3,-0.3
1703067828,13680,0.3,0.3,0.3,0.3,-0.3
1703067828,13694,0.3,0.3,0.3,0.3,-0.3
1703067828,13709,0.3,0.3,0.3,0.3,-0.3
1703067828,13724,0.3,0.3,0.3,0.3,-0.3
1703067828,13738,0.3,0.3,0.3,0.3,-0.3
1703067828,13753,0.3,0.3,0.3,0.3,-0.3
1703067828,13768,0.3,0.3,0.3,0.3,-0.3
1703067828,13783,0.3,0.3,0.3,0.3,-0.3
1703067828,13796,0.3,0.3,0.3,0.3,-0.3
1703067828,13811,0.3,0.3,0.3,0.3,-0.3
1703067828,13825,0.3,0.3,0.3,0.3,-0.3
1703067828,13840,0.3,0.3,0.3,0.3,-0.3
1703067828,13855,0.3,0.3,0.3,0.3,-0.3
1703067828,13870,0.3,0.3,0.3,0.3,-0.3
1703067828,13884,0.3,0.3,0.3,0.3,-0.3
1703067828,13899,0.3,0.3,0.3,0.3,-0.3
1703067828,13914,0.3,0.3,0.3,0.3,-0.3
1703067828,13929,0.3,0.3,0.3,0.3,-0.3
1703067828,13943,0.3,0.3,0.3,0.3,-0.3
1703067828,13960,0.3,0.3,0.3,0.3,-0.3
1703067828,13975,0.3,0.3,0.3,0.3,-0.3
1703067828,13990,0.3,0.3,0.3,0.3,-0.3
1703067828,14004,0.3,0.3,0.3,0.3,-0.3
1703067828,14019,0.3,0.3,0.3,0.3,-0.3
1703067828,14034,0.3,0.3,0.3,0.3,-0.3
1703067828,14049,0.3,0.3,0.3,0.3,-0.3
1703067828,14063,0.3,0.3,0.3,0.3,-0.3
1703067828,14078,0.3,0.3,0.3,0.3,-0.3
1703067828,14093,0.3,0.3,0.3,0.3,-0.3
1703067828,14107,0.3,0.3,0.3,0.3,-0.3
1703067828,14124,0.3,0.3,0.3,0.3,-0.3
1703067828,14139,0.3,0.3,0.3,0.3,-0.3
1703067828,14154,0.4,0.4,0.4,0.4,-0.4
1703067828,14169,0.4,0.4,0.4,0.4,-0.4
1703067828,14183,0.4,0.4,0.4,0.4,-0.4
1703067828,14198,0.4,0.4,0.4,0.4,-0.4
1703067828,14213,0.4,0.4,0.4,0.4,-0.4
1703067828,14227,0.4,0.4,0.4,0.4,-0.4
1703067828,14242,0.4,0.4,0.4,0.4,-0.4
1703067828,14257,0.4,0.4,0.4,0.4,-0.4
1703067828,14272,0.4,0.4,0.4,0.4,-0.4
1703067828,14289,0.4,0.4,0.4,0.4,-0.4
1703067828,14303,0.4,0.4,0.4,0.4,-0.4
1703067828,14318,0.4,0.4,0.4,0.4,-0.4
1703067828,14333,0.4,0.4,0.4,0.4,-0.4
1703067829,14347,0.4,0.4,0.4,0.4,-0.4
1703067829,14362,0.4,0.4,0.4,0.4,-0.4
1703067829,14377,0.4,0.4,0.4,0.4,-0.4
1703067829,14392,0.4,0.4,0.4,0.4,-0.4
1703067829,14407,0.4,0.4,0.4,0.4,-0.4
1703067829,14421,0.4,0.4,0.4,0.4,-0.4
1703067829,14436,0.4,0.4,0.4,0.4,-0.4
1703067829,14451,0.4,0.4,0.4,0.4,-0.4
1703067829,14468,0.4,0.4,0.4,0.4,-0.4
1703067829,14482,0.4,0.4,0.4,0.4,-0.4
1703067829,14497,0.4,0.4,0.4,0.4,-0.4
1703067829,14512,0.4,0.4,0.4,0.4,-0.4
1703067829,14527,0.4,0.4,0.4,0.4,-0.4
1703067829,14541,0.4,0.4,0.4,0.4,-0.4
1703067829,14556,0.4,0.4,0.4,0.4,-0.4
1703067829,14571,0.4,0.4,0.4,0.4,-0.4
1703067829,14585,0.4,0.4,0.4,0.4,-0.4
1703067829,14600,0.4,0.4,0.4,0.4,-0.4
1703067829,14615,0.4,0.4,0.4,0.4,-0.4
1703067829,14632,0.4,0.4,0.4,0.4,-0.4
1703067829,14646,0.4,0.4,0.4,0.4,-0.4
1703067829,14661,0.4,0.4,0.4,0.4,-0.4
1703067829,14676,0.4,0.4,0.4,0.4,-0.4
1703067829,14690,0.4,0.4,0.4,0.4,-0.4
1703067829,14705,0.4,0.4,0.4,0.4,-0.4
1703067829,14720,0.4,0.4,0.4,0.4,-0.4
1703067829,14734,0.4,0.4,0.4,0.4,-0.4
1703067829,14749,0.4,0.4,0.4,0.4,-0.4
1703067829,14764,0.4,0.4,0.4,0.4,-0.4
1703067829,14778,0.4,0.4,0.4,0.4,-0.4
1703067829,14793,0.4,0.4,0.4,0.4,-0.4
1703067829,14806,0.4,0.4,0.4,0.4,-0.4
1703067829,14821,0.4,0.4,0.4,0.4,-0.4
1703067829,14836,0.4,0.4,0.4,0.4,-0.4
1703067829,14851,0.4,0.4,0.4,0.4,-0.4
1703067829,14866,0.4,0.4,0.4,0.4,-0.4
1703067829,14881,0.4,0.4,0.4,0.4,-0.4
1703067829,14896,0.4,0.4,0.4,0.4,-0.4
1703067829,14911,0.4,0.4,0.4,0.4,-0.4
1703067829,14926,0.4,0.4,0.4,0.4,-0.4
1703067829,14941,0.4,0.4,0.4,0.4,-0.4
1703067829,14956,0.4,0.4,0.4,0.4,-0.4
1703067829,14973,0.4,0.4,0.4,0.4,-0.4
1703067829,14988,0.4,0.4,0.4,0.4,-0.4
1703067829,15003,0.4,0.4,0.4,0.4,-0.4
1703067829,15018,0.4,0.4,0.4,0.4,-0.4
1703067829,15033,0.4,0.4,0.4,0.4,-0.4
1703067829,15048,0.4,0.4,0.4,0.4,-0.4
1703067829,15063,0.4,0.4,0.4,0.4,-0.4
1703067829,15078,0.4,0.4,0.4,0.4,-0.4
1703067829,15093,0.4,0.4,0.4,0.4,-0.4
1703067829,15108,0.4,0.4,0.4,0.4,-0.4
1703067829,15123,0.4,0.4,0.4,0.4,-0.4
1703067829,15141,0.4,0.4,0.4,0.4,-0.4
1703067829,15156,0.4,0.4,0.4,0.4,-0.4
1703067829,15171,0.4,0.4,0.4,0.4,-0.4
1703067829,15186,0.4,0.4,0.4,0.4,-0.4
1703067829,15201,0.4,0.4,0.4,0.4,-0.4
1703067829,15216,0.4,0.4,0.4,0.4,-0.4
